"property_id","price"
"23c7f9a0534a4ae6a24e38a6",794844444.643437
"640e9fe41fb79ecba89d8951",790534205.752634
"31f6a25d56f3bb36386d07ae",824475190.310636
"bfb30ae71cdca27f5a5494c6",877809816.893957
"baacf0dbd690644d74f3a929",872036816.150258
"cdcb874d2e62220d12230632",836323109.731501
"1421bdbd9cf7572b799b732c",906643083.994712
"ee9e5adab1455d38edfcaa6e",896637697.031521
"1fae43a9450fae02919962b9",816304252.886844
"5f9ee280509afd55d24f39b7",716946456.943764
"82902f2082dd405ab538ff58",612081303.444991
"eae52c81f779a61f57cb5b58",830233243.084366
"4ec0aee1b202642d2739068b",730807891.258162
"f4c6c3210a3c2eb935c6d5bb",924855455.982655
"14a14706d405569501327924",482235438.377013
"146a5a4f3d111dc7b955ce42",776858954.634184
"99bdce7cdea643b0442976f5",779260414.825957
"733c7cdfd50db77066a67140",521680132.322292
"de328410e22767c66d919423",743674609.337357
"d0116b53467b3081664fb268",793572915.986629
"dc722ea5c4d62773f9fb6bbc",626109803.477873
"e84605e3aadd50b064c8eac3",1022889484.27389
"31a3719e57ab1425e7267fad",684768196.265725
"34993717af3f861b9735df6e",820369174.57413
"543822711986a454cfd764e3",900190957.302811
"5bbc4ff9cc3ddacb39469e27",924270158.300371
"d7ced905983af0800c19b7fe",820455809.013199
"02d5bac2567ee9e19041ad42",905049162.886221
"f4897a8a0a911a2acfb8e8c7",964160895.445295
"4ba19ab08d1fe7f72d0dd37a",738141016.852087
"b7c07f8afe037d55bddb8e41",609239037.513003
"40b20b5a3a986802d64f7675",624735157.459952
"01fb5931cb55f5308382818e",971251743.965701
"7cd0c7174b957df1f004fc88",876232726.029115
"ca13bacbf6dc8d1b09fe4c67",675896591.985588
"0ed0dc77661be57aab63bc83",607381259.229466
"d03558acc19951a882bd568b",510593079.411383
"b8cca0d70fb46f3a31473e98",805210804.267383
"f665a58fa8eda69547c1a159",830410484.726249
"8aa5ae4637ba83e672cd3ab9",698281342.454904
"a6da1996f66e545041d920d6",913316043.030606
"b828609eff041a68fa243a12",737194287.286659
"3f39a260b81dd7de1dff2b31",823243073.770377
"40fd167916ff071afdc44792",890671297.331017
"6ca31945172976c3a11732c6",835804090.823882
"1437d1f1601d26a3dca7594f",599948201.153331
"ebab054e5f256bf4e382002a",1006148097.16573
"0838d0df248d723da4e25ea9",743305333.595505
"7a134e45b9ebe710c6c6efe6",795897240.066949
"6e9c7f27d6b89c5f9696fae6",484156389.876028
"bd12c705950c46e679c34bf6",1007102486.00903
"fa2c1092f17ce021964f8953",876421800.113464
"e3202b635974f7a3367c0ff9",961983951.953595
"49bdf0f970af03d83a57dcff",820455809.013199
"91af29fa680d8033188ffc39",794932909.228574
"cb626b981c0997d254388e76",450059004.238696
"155a8e4186d1626fdda4d0ee",756992057.446345
"d337476c2cfa780518523a6b",615986487.038931
"7c3ea8523ece273991a190da",837885552.944626
"674c02227165e1c7189c54e4",975694669.107196
"17056748001fd65cb961b384",938212306.174826
"f56bca5bebfc765162c8cae0",983023752.28876
"5f4b0ec9c7452b888b33c3e8",705965803.547756
"13dbc077e552640736267a49",452582147.739417
"cb645955c851790e83e696a7",889376647.526298
"649cca8c83352caf7442f20a",898440659.779493
"fc8836e71725949c5f3fa7f7",969636392.720093
"4f431d80287051ca323f2c08",682635924.487593
"42defcc69fa22e4c858f3c24",992412468.657752
"291a2f9022933c9d81311e81",764375174.060128
"d48a061a2040d851937413aa",897425108.818158
"55d2ad80322427ee3426dceb",956447546.704953
"8c41bfacbc1a6ab831b26fa8",987973893.38336
"c7214222fefdd8d2ad7f8f8f",797706528.640878
"b3d9a095c9c73004643c9e78",991916250.524994
"d49aeae19e13909e75dda2b6",994391302.466125
"dd10dcc52d2549df85f2a8ec",659563866.475704
"6732b448d2e4f32679f235ad",905555580.645077
"f08a5c2992cfee4c0910f68c",890801714.05718
"e3a62f080c25f404ca995e06",897425108.818158
"7634d584c3042533942e2dc0",798046837.27784
"ae58dee872922a9c678dbfcc",913696137.756527
"5ec01e911785dbd5b49b166c",570410898.95584
"9bc12d9c9ad95064412c3413",724584153.246267
"7acdaa0cee1ee62e15f4490b",600115386.143402
"d76d5b14d0acc5295b8057e2",686597959.19105
"32f3364ac1fabdd13db1cfe5",514460455.480991
"8cab957b322f1aba06bae4ad",595306650.786659
"e3dc8b417819e9afe3fc7d0d",600290994.22948
"c71fbecd8f7310c201adbf40",667357301.648314
"54c9bffcdc46819f67e4b3d1",733332682.282633
"4d94a2295f612b96264a0db8",820369174.57413
"874f4a836cb74be301e068cd",912790043.793516
"a18925f908acda4171bfbe36",923412562.424266
"a587c7419568288d68c46feb",705830347.842106
"19994da77ce4f2db3efe6660",713153185.603267
"9c4dece6127f1f3f3bc1e0f7",599875662.715785
"09c28a830f8093802384071c",644860807.858154
"5766f7cfab59c920081e3046",599875662.715785
"964b7d9de17c1ce396fb83fd",620034376.250783
"44f77a86369d6607753adc09",696377084.014396
"7f25471be85adf0baeb8ebbc",540700679.110059
"6859481703fb0cb34c1e564d",490687601.881452
"7ba0c14dce0cb09ef5735d9f",615070848.026018
"62cd6a29e98a5b7a5ad38050",542764935.607659
"9c6d7e6260e4fe83d43706d4",667166678.714315
"5dbcb55dbba823dc31b041f6",780848360.586715
"85abc5c0353c5b678f087824",696203511.725107
"56dd1bc39664f8e9f316851b",807193699.106176
"b23341faa7307d9d6009c6d8",598136738.506611
"2af941adae2e8dfd66542055",629325678.292112
"268f887f25d416dcd3c0c9c2",732825546.123245
"9ddc7272fe43f07035d3da63",1014529072.20697
"4002635ca8b087877ad22d5b",932857759.799813
"b515b1caa608ff42574e5a06",620978856.283586
"710542343cece039a279dbee",891917102.776247
"187a143dbd6d4bd81d6d9c32",607934104.667011
"26db92c003c8e67d92d88aaf",967595016.322638
"641ac8f4f60ae2b9cf6add93",699668173.677799
"784714647351cb6745c867b1",891917102.776247
"5fcf1e2ab4edf13ec844decf",867730083.861543
"2575d932e98c421bbb38b267",765527339.535503
"af9d2f5f62bf74a7fa9c74f4",808774779.888305
"4db8d529af9f718e6d81a85d",450059004.238696
"9a3368605e5f563e29182f3b",651485233.807767
"5ff696d8369101b6dc60e2ed",649796125.196692
"95ade3ab8dc04237acd6441a",651576792.759234
"607ed21e896eb5ffb50d5ead",611245317.309542
"40d9a852bbed67a6036c6d8b",595379567.85676
"97badba651a94721af5df3f0",701797221.558578
"b2f089146c30929c4836f0fb",600342034.570122
"936307e2f478c3ff7b9652e3",708615250.012435
"b6d5cb459999de084965e993",814333115.7823
"aeb66f808982c6308d891f55",612178378.64617
"cf8418c60f4e54dfa09b1e6e",781525644.068592
"1dcf71e8fbfef2c6534576df",700762779.538985
"c78b16f05ef58855da0d4f2f",607371830.120664
"19ecf1fc86396ada203c2a19",533874061.633433
"985fc7ab5aabf1831ce3d298",892293204.858965
"8aaeae6bcfcee5ad928ce28d",789863811.153317
"1a93cae134c79a43b13ce656",961983951.953595
"ffad647e8ee35eaea6378fb6",834083928.882286
"c21a3eaa136ef8a912ce7b74",840094426.555817
"fabe0f299a4e4bc6f51d54b9",800653091.9519
"5af99278b1091dca9b0b0332",898440659.779493
"3f0c845deec1c24472a35efd",974365572.297728
"c10f25fd39dd36287a6cde73",969636392.720093
"f37d31c512866b575780c4b7",1006876603.81175
"5d34f871e5a5cb3a655a0b13",682635924.487593
"95bb852a958d7b16fd676e3c",905555580.645077
"24857a7a80d5f13a52eeb054",621887647.788144
"f9796e9d13fe1becef435e54",829041545.017395
"1c2739878e452a340a4e8972",941857186.865152
"698f3f1929a2dbbc69865b65",776553922.442317
"bc230105784ca8640e499ca2",823243073.770377
"622fdba953206a65224f2c82",604039435.346269
"6765fc17d98c08142d3d7757",757823108.16145
"6f35fcba4ffd6a58bce85892",595165705.133944
"d8654c08e95b39e3b4891cd9",792073870.104842
"33305df46dc2186c7e3f727e",983023752.28876
"0cec193a20d720af010383b1",743305333.595505
"734efe04fa6b326ae1d072e8",481324256.178747
"69190139558b2ef3eface18d",557919018.152851
"bb084299ad23f245d7cc5b69",571046614.376753
"d4c7b3372d70b898b167b92a",834083928.882286
"4a119b1bbf04b4bd6051c5b1",774935540.196954
"f844345b6224bc76bc3c6f91",483149924.709815
"052505ca8210e5e651fc0b63",825393977.259212
"5731cdf8cac0b8371d786c90",830410484.726249
"594d8d78af90086bf8cdf09c",798334705.319165
"fcaddcc78938f3a234dd2d3f",622988198.457833
"1574958978c9b5d23d9521b5",718668982.31584
"55902baa0ece72e2e8c869d6",819546728.078711
"46161effff173111bb6c3a32",897619267.210289
"b3fcd9cbfd485e4e1da6c89c",646340255.918601
"213ddc1761cd6b018349786a",699995075.945539
"be3b1df5f008636e14bec3fe",815460607.52676
"dd27922be5b6f730f8b4e058",488108951.361354
"cd2aeb1b2649ef421102def7",791506817.904817
"a226b4af016a772dc7e39ac8",807982863.100245
"dcef5b332fd31d0ed8d754f3",602997567.483605
"481492907baba4574d4a6f35",961983951.953595
"10e5e54ab66b58b3f41ec381",736135052.754489
"d48866a153ea0fd23a858cd6",558499619.377942
"d273a2075d28e343a657d9de",939712188.777448
"90a711f776d53cf654614649",842862354.851341
"f87c76eb5071c5b309e3ac3a",471837846.25085
"74df03749e60c216a3e1292f",465744060.380835
"03a84af05df0f577e09d60c1",598683826.155743
"78682041182f01ee4db04e8e",1007102486.00903
"25c76b5a1da0c2d8158b3732",748012226.241879
"af8f09175265e1546200ff86",571848917.64593
"c8d4ffb290aa9cea002e8d67",476527808.648202
"cb89ad8156c3428ac80a4db3",559591347.067708
"7602cb1e6fef087d8ee81aac",666892880.6682
"00c75d59ed4777481a50cbd3",710302451.399328
"fd36cffb856c2a14982a5fa9",659368343.902862
"06ccfa37fa6b011ac38422de",557587281.257418
"257b533b6a66b40d0f097c55",598900253.285087
"736eef4bb36681acbcc3c41b",567799381.145998
"e1a4437b17f7bec650d8cd97",657744729.534104
"ecabfcb8ce9bb47ec3089c7e",657744729.534104
"a5a46af0c9fb5c0a03855660",853239924.372307
"920b50f4355cd2674ceee068",752895066.300851
"410e5af026805ec8088f2e71",697955061.553307
"efa0c01632d13ab59f629ab1",537503278.542444
"5965d19a68a8414b0419bc68",797242369.689695
"64955a117f2d9264eb59fa82",901418124.376969
"8cd46b5c9cbd056d3712f155",776553922.442317
"65f736c3fee3d14c31a57d1f",691642859.976268
"66e9c614882d58c022de7a2c",830410484.726249
"8c787c1e6161b18601e6d7de",608779532.148314
"29a115ba5b198689fce5f93b",518080563.265139
"de8ee990e70c8e5ad167dc89",735613027.121244
"0b65098a19c2fc1caa6577ed",961983951.953595
"70ea0403b722a1dae1ff9b18",834083928.882286
"5c77e242474e477513b60ad8",602069763.289675
"1655a92b20740a11a5889519",606173707.289425
"1709b1446b20b21482dd2d36",896966957.307233
"e5dba7fa0cfb81488b0c331e",517895089.239364
"d09dc3a3270073e5f1cb353c",774935540.196954
"368e740cb71b9175fe5b7b6a",983023752.28876
"b8a8ad4c0215077d3e5aa472",952738128.105514
"1f4a78e094987ce29f054fb8",653987803.676386
"aae3a99ac764b8e9bfc562cf",755737597.573281
"a63ecc5539e8725af4128cb5",694930470.731834
"a29e18f37ded2e901181d7d2",604868767.708531
"14ead7469d05e5eacce6a575",789742453.902946
"1cbf39c44f6b0fdbf9554845",906229279.740371
